asset_id,market_id,acquisition_date,equipment_class,oec
6384,3,1/1/2016,Aerial,"44,682"
2693,6877,1/1/2016,Aerial,"44,682"
6401,6,1/1/2016,Aerial,"44,682"
6256,3,1/1/2016,Aerial,"44,682"
2689,6,1/1/2016,Aerial,"44,682"
2505,10525,1/1/2016,Aerial,"44,682"
1707,5,1/1/2016,Aerial,"44,682"
2998,5,1/1/2016,Aerial,"44,682"
2093,3,1/1/2016,Aerial,"44,682"
1716,3,1/1/2016,Aerial,"44,682"
3004,9,1/1/2016,Aerial,"44,682"
4062,6,1/1/2016,Aerial,"44,682"
2466,8,1/1/2016,Aerial,"44,682"
2992,5,1/1/2016,Aerial,"44,682"
6205,5,1/1/2016,Aerial,"44,682"
6290,7329,1/1/2016,Aerial,"44,682"
6400,6877,1/1/2016,Aerial,"44,682"
4232,3,1/1/2016,Aerial,"44,682"
1795,3,1/1/2016,Aerial,"44,682"
2506,3,1/1/2016,Aerial,"44,682"
2095,3,1/1/2016,Aerial,"44,682"
2674,8,1/1/2016,Aerial,"44,682"
2996,6,1/1/2016,Aerial,"44,682"
2691,6877,1/1/2016,Aerial,"44,682"
4274,3,1/1/2016,Aerial,"44,682"
1402,3,1/1/2016,Aerial,"44,682"
2678,3,1/1/2016,Aerial,"44,682"
4275,2,1/1/2016,Aerial,"44,682"
2997,5,1/1/2016,Aerial,"44,682"
6493,9,1/1/2016,Aerial,"44,682"
1678,3,1/1/2016,Aerial,"44,682"
2489,3,1/1/2016,Aerial,"44,682"
6090,3,1/1/2016,Aerial,"44,682"
1676,3,1/1/2016,Aerial,"44,682"
2675,3,1/1/2016,Aerial,"44,682"
2708,9,1/1/2016,Aerial,"44,682"
6361,5,1/1/2016,Aerial,"44,682"
3005,9,1/1/2016,Aerial,"44,682"
2014,3,1/1/2016,Aerial,"44,682"
2991,5,1/1/2016,Aerial,"44,682"
6289,6,1/1/2016,Aerial,"44,682"
1675,3,1/1/2016,Aerial,"44,682"
6127,5,1/1/2016,Aerial,"44,682"
5860,5,1/1/2016,Aerial,"44,682"
917,3,1/1/2016,Aerial,"44,682"
6383,3,1/1/2016,Aerial,"44,682"
2694,9,1/1/2016,Aerial,"44,682"
6385,7329,1/1/2016,Aerial,"44,682"
2993,9,1/1/2016,Aerial,"44,682"
6491,9,1/1/2016,Aerial,"44,682"
4646,1,1/1/2016,Aerial,"44,681"
4468,5,1/1/2016,Aerial,"44,681"
4469,1,1/1/2016,Aerial,"44,681"
1377,7669,1/1/2016,Aerial,"44,643"
5726,9,1/1/2016,Aerial,"44,640"
6494,9,1/1/2016,Aerial,"44,640"
5766,9,1/1/2016,Aerial,"44,640"
5765,9,1/1/2016,Aerial,"44,640"
5756,7329,1/1/2016,Aerial,"44,640"
5758,9,1/1/2016,Aerial,"44,640"
8239,7522,3/1/2017,Aerial,"44,615"
10146,5,6/1/2017,Aerial,"44,615"
10145,8606,6/1/2017,Aerial,"44,615"
9994,6,6/1/2017,Aerial,"44,615"
5113,4,1/1/2016,Dirt,"44,377"
6706,2,1/1/2017,Aerial,"44,284"
6708,2,1/1/2017,Aerial,"44,284"
13673,3,9/1/2017,Dirt,"44,140"
5018,6,1/1/2016,Aerial,"44,019"
3496,6,1/1/2016,Aerial,"44,019"
3497,8,1/1/2016,Aerial,"44,019"
4678,5,1/1/2016,Aerial,"44,019"
6489,3,1/1/2016,Aerial,"43,920"
6011,1,1/1/2016,Aerial,"43,920"
6010,1,1/1/2016,Aerial,"43,920"
6487,8,1/1/2016,Aerial,"43,920"
18720,9,12/1/2017,Aerial,"43,767"
6620,2,1/1/2017,Aerial,"43,740"
6621,1,1/1/2017,Aerial,"43,740"
6619,7669,1/1/2017,Aerial,"43,740"
13915,8,9/1/2017,Dirt,"43,609"
9162,7329,5/1/2017,Dirt,"43,521"
9165,7329,5/1/2017,Dirt,"43,521"
1601,2,1/1/2016,Aerial,"43,513"
1670,1,1/1/2016,Aerial,"43,513"
9155,1,5/1/2017,Dirt,"43,456"
17737,7329,11/1/2017,Dirt,"43,263"
17846,8135,12/1/2017,Dirt,"43,263"
17738,7329,11/1/2017,Dirt,"43,263"
17931,7329,11/1/2017,Dirt,"43,263"
4479,1,1/1/2016,Aerial,"43,210"
4480,7670,1/1/2016,Aerial,"43,210"
5958,3,1/1/2016,Aerial,"43,194"
690,3,1/1/2016,Aerial,"43,194"
3837,3,1/1/2016,Aerial,"43,194"
3845,3,1/1/2016,Aerial,"43,194"
5922,8,1/1/2016,Aerial,"43,194"
5965,3,1/1/2016,Aerial,"43,194"
4083,3,1/1/2016,Aerial,"43,194"
4624,3,1/1/2016,Aerial,"43,194"
4082,3,1/1/2016,Aerial,"43,194"
5944,3,1/1/2016,Aerial,"43,194"
18313,3,11/1/2017,Aerial,"42,872"
8395,8,4/1/2017,Dirt,"42,684"
7654,4,2/1/2017,Aerial,"42,680"
16217,5,10/1/2017,Aerial,"42,680"
16216,5,10/1/2017,Aerial,"42,680"
16242,8135,10/1/2017,Aerial,"42,680"
696,5,1/1/2016,Dirt,"42,477"
2461,10313,1/1/2016,Aerial,"41,969"
1732,7669,1/1/2016,Aerial,"41,969"
1113,6877,1/1/2016,Aerial,"41,969"
3059,9,1/1/2016,Aerial,"41,969"
1733,3,1/1/2016,Aerial,"41,969"
18174,4,12/1/2017,Aerial,"41,822"
17186,7329,11/1/2017,Dirt,"41,530"
17395,9,11/1/2017,Dirt,"41,530"
16622,9,11/1/2017,Dirt,"41,530"
16623,8606,11/1/2017,Dirt,"41,530"
17394,9,11/1/2017,Dirt,"41,530"
16621,8606,11/1/2017,Dirt,"41,530"
16874,8606,11/1/2017,Dirt,"41,530"
16868,6877,11/1/2017,Dirt,"41,530"
18788,8,12/1/2017,Dirt,"41,530"
16817,7329,11/1/2017,Dirt,"41,375"
16448,7670,10/1/2017,Dirt,"41,375"
17788,4,11/1/2017,Aerial,"41,114"
826,3,1/1/2016,Aerial,"40,320"
13773,3,9/1/2017,Aerial,"40,235"
13833,5,9/1/2017,Aerial,"40,235"
13902,9,9/1/2017,Aerial,"40,235"
13774,3,9/1/2017,Aerial,"40,235"
13832,8606,9/1/2017,Aerial,"40,235"
13909,6,9/1/2017,Aerial,"40,235"
13901,5,9/1/2017,Aerial,"40,235"
13771,3,9/1/2017,Aerial,"40,235"
13770,3,9/1/2017,Aerial,"40,235"
13817,1,10/1/2017,Aerial,"40,235"
13904,5,9/1/2017,Aerial,"40,235"
13972,8,9/1/2017,Aerial,"40,235"
13831,9,9/1/2017,Aerial,"40,235"
13775,3,9/1/2017,Aerial,"40,235"
13776,3,9/1/2017,Aerial,"40,235"
13816,2,10/1/2017,Aerial,"40,235"
17287,3,11/1/2017,Aerial,"40,048"
17284,3,11/1/2017,Aerial,"40,048"
17288,3,11/1/2017,Aerial,"40,048"
17285,3,11/1/2017,Aerial,"40,048"
17283,3,11/1/2017,Aerial,"40,048"
17884,8,11/1/2017,Aerial,"39,930"
4026,9,1/1/2016,Aerial,"39,918"
1240,5,1/1/2016,Aerial,"39,897"
4669,9,1/1/2016,Aerial,"39,897"
4763,9,1/1/2016,Aerial,"39,897"
3849,7672,1/1/2016,Aerial,"39,897"
4762,6,1/1/2016,Aerial,"39,897"
9089,9,5/1/2017,Dirt,"39,786"
8328,9,3/1/2017,Dirt,"39,378"
828,3,1/1/2016,Aerial,"39,125"
12318,6,8/1/2017,Dirt,"39,089"
10488,9,7/1/2017,Aerial,"39,053"
1949,3,1/1/2016,Aerial,"38,984"
1850,3,1/1/2016,Aerial,"38,984"
13541,9,9/1/2017,Dirt,"38,763"
13607,10744,9/1/2017,Dirt,"38,750"
13738,9,9/1/2017,Dirt,"38,750"
13740,3,9/1/2017,Dirt,"38,750"
13737,9,9/1/2017,Dirt,"38,750"
17185,7329,11/1/2017,Dirt,"38,710"
4375,11007,6/1/2016,Aerial,"38,640"
17631,3,11/1/2017,Aerial,"38,507"
6094,9,1/1/2016,Dirt,"38,160"
5395,9,1/1/2016,Dirt,"38,160"
6095,6,1/1/2016,Dirt,"38,160"
5482,6,1/1/2016,Dirt,"38,160"
5394,9,1/1/2016,Dirt,"38,160"
5393,9,1/1/2016,Dirt,"38,160"
6622,2,1/1/2017,Dirt,"37,876"
6623,3,1/1/2017,Dirt,"37,876"
6624,3,1/1/2017,Dirt,"37,876"
893,2,1/1/2016,Aerial,"37,800"
1433,2,1/1/2016,Aerial,"37,708"
12317,7522,8/1/2017,Dirt,"37,413"
4213,7669,1/1/2016,Aerial,"37,407"
9000,8606,5/1/2017,Dirt,"37,305"
12692,8,8/1/2017,Dirt,"37,148"
12693,8,8/1/2017,Dirt,"37,148"
1979,1,1/1/2016,Aerial,"36,926"
936,2,1/1/2016,Aerial,"36,926"
7780,7669,3/1/2017,Dirt,"36,699"
7779,8631,3/1/2017,Dirt,"36,699"
9044,8135,5/1/2017,Dirt,"36,614"
18574,10313,12/1/2017,Aerial,"36,292"
18367,1,12/1/2017,Aerial,"36,292"
18288,1,12/1/2017,Aerial,"36,275"
3934,9,1/1/2016,Dirt,"36,253"
3937,9,1/1/2016,Dirt,"36,253"
530,8606,1/1/2016,Aerial,"36,252"
13977,8,9/1/2017,Dirt,"36,191"
14014,7672,9/1/2017,Dirt,"36,191"
14015,8632,9/1/2017,Dirt,"36,191"
14028,9,10/1/2017,Dirt,"36,191"
13672,3,9/1/2017,Dirt,"36,191"
13543,9,9/1/2017,Dirt,"36,191"
13542,9,9/1/2017,Dirt,"36,191"
13662,5,9/1/2017,Dirt,"36,179"
13613,1,9/1/2017,Dirt,"36,179"
13612,6,9/1/2017,Dirt,"36,179"
13741,3,9/1/2017,Dirt,"36,179"
13661,8632,9/1/2017,Dirt,"36,179"
13671,3,9/1/2017,Dirt,"36,179"
14284,9,9/1/2017,Dirt,"36,030"
1340,3,1/1/2016,Aerial,"36,000"
1434,3,1/1/2016,Aerial,"36,000"
1391,3,1/1/2016,Aerial,"36,000"
1390,3,1/1/2016,Aerial,"36,000"
8211,5,3/1/2017,Dirt,"35,932"
8210,9,3/1/2017,Dirt,"35,932"
18086,9,12/1/2017,Dirt,"35,878"
8212,9,3/1/2017,Dirt,"35,852"
10143,6,6/1/2017,Dirt,"35,601"
1919,2,1/1/2016,Aerial,"35,559"
8247,11007,3/1/2017,Dirt,"35,314"
8248,4,3/1/2017,Dirt,"35,314"
14141,9,10/1/2017,Dirt,"35,237"
14086,6,9/1/2017,Aerial,"35,205"
13865,6,10/1/2017,Dirt,"35,042"
704,8,1/1/2016,Dirt,"34,996"
10441,8606,6/1/2017,Dirt,"34,972"
10342,8,6/1/2017,Dirt,"34,972"
10344,6,6/1/2017,Dirt,"34,972"
10341,7329,6/1/2017,Dirt,"34,972"
10440,3,6/1/2017,Dirt,"34,972"
10343,7329,6/1/2017,Dirt,"34,972"
1548,7669,1/1/2016,Aerial,"34,901"
8442,5,3/1/2017,Aerial,"34,831"
8327,9,3/1/2017,Dirt,"34,831"
8629,6877,3/1/2017,Dirt,"34,831"
6068,5,1/1/2016,Dirt,"34,560"
6163,9,1/1/2016,Dirt,"34,560"
6165,9,1/1/2016,Dirt,"34,560"
6167,9,1/1/2016,Dirt,"34,560"
6168,9,1/1/2016,Dirt,"34,560"
6806,5,1/1/2017,Dirt,"34,546"
8326,9,3/1/2017,Dirt,"34,522"
8443,5,3/1/2017,Aerial,"34,522"
8630,3,3/1/2017,Dirt,"34,522"
1519,1,1/1/2016,Dirt,"34,308"
1593,5,1/1/2016,Dirt,"34,308"
8512,8135,3/1/2017,Dirt,"34,201"
1228,9,1/1/2016,Aerial,"33,923"
1348,3,1/1/2016,Aerial,"33,923"
1978,3,1/1/2016,Aerial,"33,878"
1977,3,1/1/2016,Aerial,"33,878"
2032,1,1/1/2016,Aerial,"33,878"
2459,9,1/1/2016,Aerial,"33,878"
1579,9,1/1/2016,Aerial,"33,878"
1960,5,1/1/2016,Aerial,"33,878"
2033,3,1/1/2016,Aerial,"33,878"
2464,3,1/1/2016,Aerial,"33,878"
2457,9,1/1/2016,Aerial,"33,878"
1961,5,1/1/2016,Aerial,"33,878"
2458,8,1/1/2016,Aerial,"33,878"
2031,9,1/1/2016,Aerial,"33,878"
2456,8,1/1/2016,Aerial,"33,878"
2463,4,1/1/2016,Aerial,"33,878"
1575,4,1/1/2016,Aerial,"33,878"
1969,6877,1/1/2016,Aerial,"33,878"
2460,9,1/1/2016,Aerial,"33,878"
1959,1,1/1/2016,Aerial,"33,878"
2462,5,1/1/2016,Aerial,"33,878"
10148,7672,6/1/2017,Dirt,"33,803"
17175,10525,11/1/2017,Dirt,"33,770"
1556,8,1/1/2016,Aerial,"33,349"
18467,9,12/1/2017,Dirt,"33,120"
17770,9,12/1/2017,Dirt,"33,120"
1145,3,1/1/2016,Aerial,"32,988"
7657,2,2/1/2017,Aerial,"32,922"
16342,3,10/1/2017,Aerial,"32,921"
16332,8606,10/1/2017,Aerial,"32,921"
10286,1,6/1/2017,Aerial,"32,615"
7648,9,2/1/2017,Aerial,"32,615"
7634,4,2/1/2017,Aerial,"32,615"
7649,9,2/1/2017,Aerial,"32,615"
4095,6,1/1/2016,Dirt,"32,476"
4096,5,1/1/2016,Dirt,"32,476"
743,9,1/1/2016,Dirt,"32,476"
5781,8135,1/1/2016,Dirt,"32,400"
1356,8,1/1/2016,Aerial,"32,400"
5782,1,1/1/2016,Dirt,"32,400"
830,3,1/1/2016,Aerial,"32,400"
1357,3,1/1/2016,Aerial,"32,400"
8370,5,3/1/2017,Dirt,"32,225"
8371,8633,3/1/2017,Dirt,"32,225"
8960,9,4/1/2017,Dirt,"32,129"
8959,9,4/1/2017,Dirt,"32,129"
16433,3,10/1/2017,Dirt,"32,095"
5287,8135,1/1/2016,Dirt,"31,944"
5712,9,1/1/2016,Dirt,"31,944"
5286,9,1/1/2016,Dirt,"31,944"
5285,9,1/1/2016,Dirt,"31,944"
18575,1,12/1/2017,Aerial,"31,817"
18061,6,9/1/2017,Dirt,"31,805"
13975,7329,9/1/2017,Dirt,"31,805"
16122,9,10/1/2017,Dirt,"31,800"
16120,9,10/1/2017,Dirt,"31,800"
16124,9,10/1/2017,Dirt,"31,800"
6625,2,1/1/2017,Dirt,"31,770"
6632,1,1/1/2017,Dirt,"31,770"
14143,9,10/1/2017,Dirt,"31,642"
13859,8,9/1/2017,Dirt,"31,558"
17747,5,9/1/2017,Dirt,"31,558"
13806,7672,9/1/2017,Dirt,"31,558"
12294,7672,8/1/2017,Dirt,"31,558"
13858,8,9/1/2017,Dirt,"31,558"
17044,3,11/1/2017,Aerial,"31,041"
17388,3,11/1/2017,Aerial,"31,041"
4093,5,1/1/2016,Dirt,"30,860"
4094,9,1/1/2016,Dirt,"30,860"
4111,6,1/1/2016,Dirt,"30,860"
4788,9,1/1/2016,Aerial,"30,827"
1541,7329,1/1/2016,Dirt,"30,686"
4088,5,1/1/2016,Dirt,"30,439"
9473,9,5/1/2017,Dirt,"30,326"
8215,9,3/1/2017,Aerial,"30,318"
8216,9,3/1/2017,Aerial,"30,318"
4035,3,1/1/2016,Aerial,"30,313"
3897,3,1/1/2016,Aerial,"30,313"
4760,9,1/1/2016,Aerial,"30,313"
6979,9,2/1/2017,Dirt,"30,288"
6995,9,2/1/2017,Dirt,"30,288"
6980,8606,2/1/2017,Dirt,"30,288"
6997,9,2/1/2017,Dirt,"30,288"
7193,1,2/1/2017,Dirt,"30,288"
7194,7670,2/1/2017,Dirt,"30,288"
6981,9,2/1/2017,Dirt,"30,288"
6996,9,2/1/2017,Dirt,"30,288"
6209,6,1/1/2016,Aerial,"30,240"
5971,2,1/1/2016,Aerial,"30,240"
6210,6,1/1/2016,Aerial,"30,240"
6376,3,1/1/2016,Aerial,"30,240"
6375,3,1/1/2016,Aerial,"30,240"
5972,2,1/1/2016,Aerial,"30,240"
8213,9,3/1/2017,Dirt,"30,239"
13976,8,9/1/2017,Dirt,"30,192"
14162,8,10/1/2017,Dirt,"30,192"
1512,1,1/1/2016,Aerial,"29,870"
8245,4,3/1/2017,Dirt,"29,766"
8246,4,3/1/2017,Dirt,"29,766"
8214,9,3/1/2017,Aerial,"29,766"
5706,9,1/1/2016,Dirt,"29,520"
5396,9,1/1/2016,Dirt,"29,520"
5397,9,1/1/2016,Dirt,"29,520"
10326,8,6/1/2017,Dirt,"29,096"
10327,7329,6/1/2017,Dirt,"29,096"
10487,6,6/1/2017,Dirt,"29,096"
9156,3,5/1/2017,Dirt,"29,096"
9043,8,5/1/2017,Dirt,"28,830"
736,1,1/1/2016,Aerial,"28,616"
6880,9,1/1/2017,Dirt,"28,207"
6878,9,1/1/2017,Dirt,"28,207"
16341,3,10/1/2017,Aerial,"28,089"
16953,3,11/1/2017,Aerial,"28,089"
7677,5,2/1/2017,Aerial,"28,088"
7575,4,2/1/2017,Aerial,"28,088"
7676,8606,2/1/2017,Aerial,"28,088"
13979,8633,9/1/2017,Dirt,"27,567"
13779,2,9/1/2017,Dirt,"27,567"
11803,5,8/1/2017,Dirt,"27,567"
2386,3,1/1/2016,Dirt,"27,360"
644,9,1/1/2016,Dirt,"27,360"
1378,1,1/1/2016,Dirt,"27,360"
5750,3,11/1/2016,Aerial,"27,273"
7661,11007,2/1/2017,Dirt,"27,212"
4400,3,1/1/2016,Aerial,"26,984"
4221,3,1/1/2016,Aerial,"26,984"
713,1,1/1/2016,Aerial,"26,963"
7927,9,3/1/2017,Aerial,"26,645"
8756,5,4/1/2017,Aerial,"26,645"
7926,5,3/1/2017,Aerial,"26,645"
8758,9,4/1/2017,Aerial,"26,645"
7925,9,3/1/2017,Aerial,"26,645"
7928,5,3/1/2017,Aerial,"26,645"
8754,9,4/1/2017,Aerial,"26,645"
8757,9,4/1/2017,Aerial,"26,645"
7574,11007,2/1/2017,Aerial,"26,645"
8957,8606,4/1/2017,Dirt,"26,632"
12797,3,8/1/2017,Aerial,"26,574"
12795,3,8/1/2017,Aerial,"26,574"
12796,3,8/1/2017,Aerial,"26,574"
14358,3,10/1/2017,Aerial,"26,574"
14166,3,10/1/2017,Aerial,"26,574"
14167,3,10/1/2017,Aerial,"26,574"
14165,3,10/1/2017,Aerial,"26,574"
13392,3,8/1/2017,Aerial,"26,574"
14357,3,10/1/2017,Aerial,"26,574"
12299,3,8/1/2017,Aerial,"26,574"
14360,3,10/1/2017,Aerial,"26,574"
13393,3,8/1/2017,Aerial,"26,574"
12298,3,8/1/2017,Aerial,"26,574"
14168,3,10/1/2017,Aerial,"26,574"
12794,3,8/1/2017,Aerial,"26,574"
12303,3,8/1/2017,Aerial,"26,574"
4758,9,1/1/2016,Aerial,"26,486"
4759,9,1/1/2016,Aerial,"26,486"
13886,7522,10/1/2017,Dirt,"26,402"
13885,6,10/1/2017,Dirt,"26,402"
13981,3,10/1/2017,Dirt,"26,402"
14139,9,9/1/2017,Dirt,"26,285"
899,3,1/1/2016,Dirt,"26,258"
898,8,1/1/2016,Dirt,"26,258"
16215,3,10/1/2017,Aerial,"26,176"
16340,3,10/1/2017,Aerial,"26,176"
3867,3,1/1/2016,Aerial,"26,095"
578,3,1/1/2016,Aerial,"26,095"
3866,3,1/1/2016,Aerial,"26,095"
533,10525,1/1/2016,Aerial,"25,920"
1578,4,1/1/2016,Aerial,"25,740"
9273,3,5/1/2017,Aerial,"25,497"
9261,9,5/1/2017,Aerial,"25,497"
1417,1,1/1/2016,Dirt,"25,388"
928,1,1/1/2016,Aerial,"25,358"
927,1,1/1/2016,Aerial,"25,358"
1924,1,1/1/2016,Aerial,"25,358"
934,4,1/1/2016,Aerial,"25,200"
6014,9,1/1/2016,Aerial,"25,200"
6149,2,1/1/2016,Aerial,"25,200"
6190,2,1/1/2016,Aerial,"25,200"
6192,2,1/1/2016,Aerial,"25,200"
5913,1,1/1/2016,Aerial,"25,200"
6191,2,1/1/2016,Aerial,"25,200"
6189,2,1/1/2016,Aerial,"25,200"
6150,9,1/1/2016,Aerial,"25,200"
6193,2,1/1/2016,Aerial,"25,200"
6015,2,1/1/2016,Aerial,"25,200"
6976,4,1/1/2017,Aerial,"24,523"
6977,11007,1/1/2017,Aerial,"24,523"
10530,3,7/1/2017,Aerial,"24,522"
8730,9,4/1/2017,Aerial,"24,522"
8023,9,3/1/2017,Aerial,"24,522"
8025,9,3/1/2017,Aerial,"24,522"
8022,9,3/1/2017,Aerial,"24,522"
8729,9,4/1/2017,Aerial,"24,522"
8024,9,3/1/2017,Aerial,"24,522"
1899,1,1/1/2016,Aerial,"24,418"
6719,2,1/1/2017,Dirt,"24,106"
6709,2,1/1/2017,Dirt,"24,106"
1205,1,1/1/2016,Dirt,"23,931"
10318,6877,7/1/2017,Dirt,"23,760"
8456,9,3/1/2017,Dirt,"23,664"
8585,4,3/1/2017,Dirt,"23,664"
5180,9,1/1/2016,Dirt,"23,512"
5674,9,1/1/2016,Dirt,"23,512"
5179,9,1/1/2016,Dirt,"23,512"
5181,5,1/1/2016,Dirt,"23,512"
5467,5,1/1/2016,Dirt,"23,512"
5182,5,1/1/2016,Dirt,"23,512"
5474,5,1/1/2016,Dirt,"23,512"
5465,9,1/1/2016,Dirt,"23,512"
5475,8135,1/1/2016,Dirt,"23,512"
5468,8135,1/1/2016,Dirt,"23,512"
5673,5,1/1/2016,Dirt,"23,512"
5466,5,1/1/2016,Dirt,"23,512"
5947,2,1/1/2016,Aerial,"23,400"
5946,1,1/1/2016,Aerial,"23,400"
5945,2,1/1/2016,Aerial,"23,400"
6012,1,1/1/2016,Aerial,"23,400"
6013,2,1/1/2016,Aerial,"23,400"
17765,6877,11/1/2017,Aerial,"23,296"
10284,6,6/1/2017,Dirt,"23,206"
8431,4,4/1/2017,Dirt,"23,206"
9330,8,5/1/2017,Aerial,"23,047"
10779,3,7/1/2017,Aerial,"23,047"
5775,3,1/1/2016,Aerial,"22,912"
1522,5,1/1/2016,Aerial,"22,912"
5744,5,1/1/2016,Aerial,"22,912"
1110,3,1/1/2016,Aerial,"22,912"
4619,5,1/1/2016,Aerial,"22,912"
6343,3,1/1/2016,Aerial,"22,912"
4618,3,1/1/2016,Aerial,"22,912"
4617,5,1/1/2016,Aerial,"22,912"
5776,3,1/1/2016,Aerial,"22,912"
5777,5,1/1/2016,Aerial,"22,912"
6342,3,1/1/2016,Aerial,"22,912"
5746,6,1/1/2016,Aerial,"22,912"
1564,3,1/1/2016,Aerial,"22,912"
5778,3,1/1/2016,Aerial,"22,912"
5748,3,1/1/2016,Aerial,"22,912"
6341,3,1/1/2016,Aerial,"22,912"
610,3,1/1/2016,Aerial,"22,912"
1845,3,1/1/2016,Dirt,"22,860"
1214,9,1/1/2016,Dirt,"22,860"
6712,2,1/1/2017,Dirt,"22,815"
8243,4,3/1/2017,Aerial,"22,768"
8198,9,3/1/2017,Aerial,"22,768"
8197,3,3/1/2017,Aerial,"22,768"
7659,4,2/1/2017,Dirt,"22,573"
10222,5,6/1/2017,Dirt,"22,573"
7660,4,2/1/2017,Dirt,"22,573"
5975,6,1/1/2016,Aerial,"22,320"
5976,6877,1/1/2016,Aerial,"22,320"
10216,5,6/1/2017,Dirt,"22,256"
8178,6,3/1/2017,Dirt,"22,010"
9332,8,5/1/2017,Aerial,"21,787"
1577,3,1/1/2016,Aerial,"21,240"
1559,3,1/1/2016,Aerial,"21,240"
13350,9,9/1/2017,Aerial,"21,060"
13352,5,9/1/2017,Aerial,"21,060"
10861,3,8/1/2017,Aerial,"21,060"
13353,9,9/1/2017,Aerial,"21,060"
13354,9,9/1/2017,Aerial,"21,060"
10862,3,8/1/2017,Aerial,"21,060"
13351,9,9/1/2017,Aerial,"21,060"
10864,3,8/1/2017,Aerial,"21,060"
3935,5,1/1/2016,Dirt,"21,043"
3938,6,1/1/2016,Dirt,"21,043"
1957,3,1/1/2016,Aerial,"20,852"
4607,9,1/1/2016,Aerial,"20,852"
4357,9,1/1/2016,Aerial,"20,852"
3170,9,1/1/2016,Aerial,"20,852"
3173,5,1/1/2016,Aerial,"20,852"
1112,3,1/1/2016,Aerial,"20,852"
4610,5,1/1/2016,Aerial,"20,852"
4611,5,1/1/2016,Aerial,"20,852"
1956,3,1/1/2016,Aerial,"20,852"
4606,9,1/1/2016,Aerial,"20,852"
1954,9,1/1/2016,Aerial,"20,852"
4615,9,1/1/2016,Aerial,"20,852"
4612,9,1/1/2016,Aerial,"20,852"
4614,9,1/1/2016,Aerial,"20,852"
4608,9,1/1/2016,Aerial,"20,852"
6200,3,1/1/2016,Aerial,"20,852"
1922,3,1/1/2016,Aerial,"20,852"
1111,3,1/1/2016,Aerial,"20,852"
6201,8632,1/1/2016,Aerial,"20,852"
1923,3,1/1/2016,Aerial,"20,852"
6345,3,1/1/2016,Aerial,"20,852"
1925,3,1/1/2016,Aerial,"20,852"
2539,1,1/1/2016,Aerial,"20,852"
1927,3,1/1/2016,Aerial,"20,852"
1955,3,1/1/2016,Aerial,"20,852"
1926,3,1/1/2016,Aerial,"20,852"
4359,9,1/1/2016,Aerial,"20,852"
6344,5,1/1/2016,Aerial,"20,852"
3171,9,1/1/2016,Aerial,"20,852"
4358,9,1/1/2016,Aerial,"20,852"
6202,5,1/1/2016,Aerial,"20,852"
4613,5,1/1/2016,Aerial,"20,852"
4616,5,1/1/2016,Aerial,"20,852"
3172,5,1/1/2016,Aerial,"20,852"
2276,3,1/1/2016,Aerial,"20,852"
4609,5,1/1/2016,Aerial,"20,852"
2542,6,1/1/2016,Aerial,"20,852"
2540,7522,1/1/2016,Aerial,"20,852"
2541,6,1/1/2016,Aerial,"20,852"
8541,9,4/1/2017,Dirt,"20,592"
8542,9,4/1/2017,Dirt,"20,592"
8321,9,3/1/2017,Dirt,"20,592"
8540,9,4/1/2017,Dirt,"20,592"
8320,3,3/1/2017,Dirt,"20,592"
8543,9,4/1/2017,Dirt,"20,592"
8319,9,3/1/2017,Dirt,"20,592"
8702,2,4/1/2017,Aerial,"20,575"
8584,4,4/1/2017,Aerial,"20,575"
8701,2,4/1/2017,Aerial,"20,575"
8583,4,4/1/2017,Aerial,"20,575"
8042,9,3/1/2017,Dirt,"20,478"
8043,9,3/1/2017,Dirt,"20,478"
5690,9,1/1/2016,Dirt,"20,448"
6017,9,1/1/2016,Dirt,"20,448"
6019,3,1/1/2016,Dirt,"20,448"
5689,9,1/1/2016,Dirt,"20,448"
19195,9,12/1/2017,Dirt,"20,429"
7206,3,1/1/2017,Dirt,"20,429"
1204,2,1/1/2016,Dirt,"20,286"
9684,6877,5/1/2017,Dirt,"20,192"
9682,8,5/1/2017,Dirt,"20,192"
9683,7329,5/1/2017,Dirt,"20,192"
10520,8,6/1/2017,Dirt,"19,950"
8133,9,3/1/2017,Dirt,"19,800"
8082,9,3/1/2017,Dirt,"19,800"
8135,9,3/1/2017,Dirt,"19,800"
8084,8606,3/1/2017,Dirt,"19,800"
8085,9,3/1/2017,Dirt,"19,800"
8134,9,3/1/2017,Dirt,"19,800"
8132,9,3/1/2017,Dirt,"19,800"
8083,7670,3/1/2017,Dirt,"19,800"
8086,5,3/1/2017,Dirt,"19,786"
13639,3,9/1/2017,Dirt,"19,786"
9451,9,5/1/2017,Dirt,"19,786"
13644,9,9/1/2017,Dirt,"19,786"
8087,9,3/1/2017,Dirt,"19,786"
8090,1,3/1/2017,Dirt,"19,786"
9450,9,5/1/2017,Dirt,"19,786"
7996,2,3/1/2017,Dirt,"19,786"
7995,7669,3/1/2017,Dirt,"19,786"
6994,9,2/1/2017,Dirt,"19,786"
1527,3,1/1/2016,Dirt,"19,509"
1238,9,1/1/2016,Dirt,"19,440"
5148,1,1/1/2016,Dirt,"19,440"
9272,6877,5/1/2017,Aerial,"19,337"
10777,6,7/1/2017,Aerial,"19,337"
8634,3,3/1/2017,Dirt,"19,300"
8202,7329,3/1/2017,Dirt,"19,300"
